Attractiveness (300 faces),0.2594853937625885,-0.47621989250183105,0.07621127367019653,0.07106129080057144,0.13292814791202545,-0.42779573798179626,-0.04535834491252899,-0.07696811109781265,0.14125634729862213,0.23519845306873322,0.06333930790424347,-0.004214190412312746,0.19059717655181885,0.16203317046165466,-0.03058115392923355,0.00022963043011259288,0.19525611400604248,-0.028454136103391647,-0.11911831051111221,-0.19234968721866608,-0.15589050948619843,-0.15023541450500488,0.1436157524585724,0.15825290977954865,-0.04712214693427086,0.06726305931806564,0.03383651748299599,0.13923965394496918,-0.036721982061862946,-0.04749296233057976,-0.023339617997407913,0.011253043077886105,-0.11868484318256378,-0.07457944750785828,0.05547728389501572,-0.07322055101394653,-0.008418247103691101,0.09867774695158005,0.006744271144270897,0.0424288846552372,0.05684124678373337,0.0676647424697876,0.006087394431233406,-0.0377763956785202,0.2561809718608856,0.02987775206565857,-0.0027574077248573303,-0.022927572950720787,0.06374605000019073,0.0958913192152977,-0.09883543103933334,-0.06935106962919235,0.12251579761505127,0.07086671888828278,0.010546453297138214,-0.29199346899986267,-0.43210265040397644,0.12937021255493164,0.16260971128940582,0.05202304944396019,-0.12688158452510834,0.1784626990556717,0.2874443531036377,-0.07258573919534683,-0.08887958526611328,-0.13334035873413086,-0.1206343024969101,-0.17245642840862274,-0.06329253315925598,0.027676790952682495,-0.0007877480238676071,-0.17727281153202057,0.05494142696261406,-0.1043943464756012,0.08298758417367935,-0.052783720195293427,0.10986904799938202,0.2752189636230469,0.20678722858428955,0.05018569529056549,-0.12515389919281006,-0.03345261514186859,-0.04137342423200607,-0.10317007452249527,-0.15701043605804443,-0.15620428323745728,0.03232826665043831,-0.16890709102153778,-0.22797329723834991,-0.10253261774778366,0.1622636318206787,0.014238227158784866,0.049012601375579834,0.09342978149652481,0.055637918412685394,-0.09642479568719864,-0.03632712364196777,-0.029066789895296097,-0.1548186093568802,0.04777397960424423
Competence (300 faces),0.05991632118821144,-0.15051332116127014,0.19832952320575714,-0.05905596539378166,0.07649312168359756,-0.43988218903541565,-0.08017793297767639,0.05388396605849266,0.22212576866149902,0.08376875519752502,0.25299251079559326,-0.1639527529478073,0.25681987404823303,0.004983225837349892,-0.05057860165834427,0.0003135921142529696,0.1559169590473175,-0.1812896728515625,-0.0516529306769371,-0.19707493484020233,-0.11429648846387863,-0.19227756559848785,0.07742328196763992,0.16621071100234985,-0.03583526611328125,0.2546164095401764,0.1995914727449417,0.05646489933133125,0.01630385033786297,0.055970560759305954,-0.07239125669002533,0.02202749438583851,-0.19124215841293335,-0.17214837670326233,0.11182515323162079,-0.07367774844169617,-0.05277631804347038,0.12018903344869614,0.0218522846698761,0.168741837143898,0.03367644175887108,-0.06807222962379456,0.1377047449350357,-0.051696162670850754,0.11343085020780563,-0.023456137627363205,-0.05519396811723709,-0.015473157167434692,-0.015624801628291607,0.17662888765335083,-0.331815242767334,-0.03445720300078392,0.05654620751738548,0.39161786437034607,-0.04641092196106911,-0.14038005471229553,-0.21786779165267944,0.007388297468423843,0.05118953809142113,-0.03877758979797363,0.020092478021979332,0.07176575064659119,0.18712034821510315,-0.07894568145275116,0.09258519113063812,-0.045792579650878906,-0.13800111413002014,-0.16706694662570953,-0.12800733745098114,-0.19607961177825928,-0.019067149609327316,-0.22471652925014496,0.04795921593904495,-0.11984387040138245,0.03712974488735199,0.06501604616641998,0.00378542416729033,0.0793127715587616,0.3606916069984436,-0.07399645447731018,-0.030642971396446228,-0.08325217664241791,-0.10309238731861115,-0.08348408341407776,-0.1360303908586502,-0.15738682448863983,0.01396967563778162,-0.09330710023641586,-0.24460570514202118,-0.013454029336571693,0.1038476899266243,0.09114664793014526,-0.13483454287052155,0.16432397067546844,0.029998689889907837,-0.084506556391716,0.013361630961298943,-0.11122073233127594,-0.24747678637504578,-0.024722125381231308
Dominance (300 faces),-0.001881871954537928,0.4991168677806854,0.16250009834766388,-0.26589372754096985,-0.12203899025917053,-0.2805393636226654,0.03910522907972336,0.3823419511318207,-0.01155832875519991,-0.14029952883720398,0.019040053710341454,-0.195522740483284,0.1411982923746109,-0.34766626358032227,0.02202598750591278,0.031379975378513336,0.13407674431800842,-0.08103930950164795,0.1943504810333252,-0.055146075785160065,0.10690516233444214,0.011995923705399036,0.019927555695176125,0.046246979385614395,-0.03959834203124046,0.11118382215499878,0.05567852780222893,-0.10963604599237442,0.07715614885091782,-0.04675159603357315,0.017467709258198738,-0.027179298922419548,-0.10405639559030533,0.042915333062410355,0.05484381690621376,-0.020271344110369682,0.06822657585144043,0.08711940050125122,0.0019187460420653224,-0.06936225295066833,-0.047008901834487915,-0.1688772439956665,-0.01512536033987999,-0.06112322956323624,-0.12434467673301697,0.04319678619503975,-0.02877998910844326,-0.06464425474405289,0.0015609348192811012,0.06242934614419937,-0.44711583852767944,0.0012665321119129658,-0.15633417665958405,0.4623390734195709,0.013507327996194363,-0.04716646298766136,0.46462109684944153,0.08532262593507767,-0.043845027685165405,-0.04175104945898056,0.034630581736564636,-0.07116113603115082,-0.012278037145733833,-0.05909549817442894,0.13698089122772217,0.11217296868562698,-0.03264337405562401,0.12857568264007568,-0.17862385511398315,-0.22548727691173553,-0.05126846581697464,0.015003927052021027,0.016931753605604172,0.040424544364213943,-0.030484803020954132,0.08483342826366425,-0.1086721196770668,-0.08439566195011139,0.10702841728925705,0.006804680451750755,0.09397521615028381,-0.08070094138383865,0.08777865022420883,0.13641665875911713,-0.1418101042509079,-0.0016776479315012693,0.03345949202775955,0.02250255085527897,0.01158065628260374,0.048560239374637604,-0.0016051942948251963,-0.03623589128255844,-0.20054370164871216,0.10306641459465027,-0.03129669651389122,-0.06545745581388474,0.05448761582374573,-0.0830715224146843,-0.10843878239393234,-0.052810247987508774
Extroverted (300 faces),-0.235841765999794,-0.17472390830516815,0.1427282691001892,0.28044530749320984,0.12778177857398987,-0.034177735447883606,-0.27437669038772583,-0.1323910802602768,0.2959921956062317,-0.1568005383014679,0.4109586477279663,-0.18222889304161072,0.16280025243759155,0.04582754522562027,-0.09542225301265717,0.06712110340595245,0.040425270795822144,-0.08273733407258987,0.001966603333130479,-0.06485012918710709,0.04006463661789894,-0.1575063318014145,-0.033777035772800446,-0.04416768252849579,-0.10439760237932205,0.11910685896873474,0.06372091174125671,0.04859010875225067,0.10696831345558167,0.023792775347828865,-0.06909174472093582,0.11176501959562302,-0.100893035531044,0.01723398081958294,0.15152809023857117,0.046093862503767014,-0.1534995138645172,-0.13246963918209076,0.03032538667321205,0.2629539668560028,0.1429532766342163,-0.017388131469488144,0.0797850638628006,-0.06921564042568207,0.16478292644023895,0.0086441021412611,0.0637136921286583,0.16803453862667084,-0.06149638444185257,0.05573083087801933,-0.0863027572631836,-0.01943066343665123,0.13239546120166779,-0.02907712757587433,-0.03019557148218155,0.09933845698833466,-0.4912759065628052,-0.15237702429294586,0.030215755105018616,0.0388093963265419,0.13557341694831848,0.008976297453045845,0.049748390913009644,0.07155764847993851,0.20740939676761627,-0.02761460840702057,-0.12175905704498291,-0.2013198435306549,0.015738707035779953,-0.24477142095565796,-0.01960384100675583,-0.20713508129119873,0.06791573017835617,-0.16980333626270294,-0.054946281015872955,0.02676708623766899,0.04024045169353485,-0.042600855231285095,-0.15026986598968506,-0.08030911535024643,0.15008637309074402,0.09431814402341843,-0.42817628383636475,-0.060772933065891266,-0.09932553023099899,-0.010067055933177471,-0.2040446698665619,-0.11230363696813583,-0.21173594892024994,-0.06101226434111595,0.10036156326532364,0.09819307923316956,-0.0333944670855999,0.01342727430164814,-0.05378739908337593,-0.01532741729170084,-0.055691368877887726,0.009462305344641209,-0.18692660331726074,-0.06522034108638763
Frightening (300 faces),0.01989584229886532,0.4051062762737274,0.23440644145011902,-0.2078748643398285,-0.07324296981096268,-0.09569843858480453,0.28418922424316406,0.30195051431655884,-0.030018145218491554,-0.07870505750179291,0.007451887708157301,-0.09933337569236755,0.016731223091483116,-0.27244994044303894,0.10837319493293762,0.031454965472221375,0.019636614248156548,0.04857994616031647,0.4264582395553589,-0.05124615505337715,0.0949629545211792,-0.0033907415345311165,-0.017921993508934975,0.003369485028088093,0.05529877170920372,-0.05830571427941322,0.07910806685686111,-0.1939244270324707,0.07992920279502869,-0.009408477693796158,0.006786473095417023,-0.0821656584739685,0.0040458501316607,0.08802566677331924,0.03250803053379059,-0.12196605652570724,0.05253118649125099,-0.023289885371923447,0.006767740938812494,-0.06836514174938202,-0.0712292268872261,-0.13123632967472076,-0.14155086874961853,-0.00995151698589325,-0.3038392663002014,-0.08897282183170319,-0.06415238231420517,-0.07857254892587662,-0.014882193878293037,0.0389825813472271,-0.2302401065826416,-0.016716914251446724,-0.10579659044742584,0.2631937861442566,0.0034068021923303604,0.07267475873231888,0.41911864280700684,0.13159917294979095,0.04728815332055092,0.07134187966585159,-0.014384996145963669,-0.05203104764223099,-0.09790413081645966,0.07153753936290741,0.13626091182231903,0.2063763439655304,-0.011365370824933052,0.1794411540031433,-0.22552067041397095,-0.16439257562160492,-0.1617502123117447,-0.053636979311704636,-0.06076040863990784,-0.044855739921331406,0.002027242910116911,-0.052148737013339996,-0.3202696144580841,-0.3055996596813202,0.03367773815989494,0.07314767688512802,0.23112912476062775,-0.09782125800848007,0.13508814573287964,0.1146112009882927,-0.07598985731601715,0.13831911981105804,-0.028969258069992065,0.14903578162193298,0.1195642277598381,0.061847757548093796,-0.14461301267147064,-0.03956922888755798,-0.09352712333202362,0.11313776671886444,-0.056954871863126755,-0.05231061205267906,-0.05073278024792671,-0.08559582382440567,0.10606907308101654,-0.011587349697947502
Likeable (300 faces),0.21003371477127075,-0.26863357424736023,-0.03145314380526543,0.20948372781276703,0.18047605454921722,-0.22468119859695435,-0.3619768023490906,-0.0487518347799778,0.1549210548400879,-0.03199470043182373,0.16318193078041077,-0.050240885466337204,0.27084219455718994,0.07061035186052322,-0.1258288323879242,0.06995684653520584,0.1848001480102539,-0.04932171478867531,-0.19540730118751526,-0.1271268129348755,-0.11219429969787598,-0.1908750981092453,0.1190536767244339,0.03846203163266182,-0.03846173733472824,0.12295179069042206,-0.06068781018257141,0.1781831979751587,-0.0064417109824717045,-0.08397302031517029,-0.016452280804514885,0.08028504997491837,-0.07995711266994476,-0.07556633651256561,0.08841574937105179,0.05330069735646248,-0.1054263487458229,0.07355916500091553,0.017585493624210358,0.15062636137008667,0.024026259779930115,0.061388563364744186,0.08875411003828049,-0.076405368745327,0.3689139485359192,0.08095785975456238,0.061603207141160965,0.04117584973573685,0.025591442361474037,0.13624706864356995,-0.16386061906814575,-0.03269346430897713,0.11376509070396423,0.10784740746021271,0.015296808443963528,-0.30551236867904663,-0.3738483190536499,0.045078009366989136,0.09769956767559052,-0.03623964637517929,0.021207232028245926,0.17065365612506866,0.10739900171756744,-0.027968037873506546,-0.03394973650574684,-0.17138397693634033,-0.194632887840271,-0.1367981880903244,0.0005647559883072972,-0.12641537189483643,0.039333004504442215,-0.10556724667549133,0.09195896238088608,-0.10603686422109604,-0.06508517265319824,-0.0554397851228714,0.28989842534065247,0.33356502652168274,0.08800189942121506,0.048377469182014465,-0.15357935428619385,0.11738104373216629,-0.08097130805253983,-0.0847151055932045,-0.17869937419891357,-0.1690155565738678,-0.050520241260528564,-0.0887513980269432,-0.15661416947841644,-0.019346557557582855,0.05692189931869507,0.020096637308597565,0.042110007256269455,0.11392822116613388,-0.04451988264918327,-0.18791882693767548,-0.00035651694633997977,-0.0920286625623703,-0.31480491161346436,0.031708646565675735
Mean (300 faces),-0.003917238675057888,0.3868166506290436,0.15750479698181152,-0.3342895209789276,-0.1946004331111908,-0.2109498679637909,0.2552044689655304,0.26465192437171936,-0.03145163878798485,-0.008722912520170212,-0.09032972902059555,-0.07322607189416885,0.07798758149147034,-0.24933043122291565,0.04331903159618378,0.06824319809675217,0.08797580748796463,-0.06589233875274658,0.3171643018722534,-0.06012734770774841,0.06039122864603996,-0.00047232728684321046,-0.016223618760704994,0.10251297056674957,0.04949066415429115,-0.00434725359082222,0.0483778715133667,-0.15567699074745178,0.0769336074590683,-0.03155973181128502,0.06502148509025574,0.007618461735546589,-0.05231798440217972,0.048576246947050095,0.017967047169804573,-0.10438304394483566,0.0913679376244545,0.1475864201784134,-0.032705727964639664,-0.1122351735830307,-0.16625836491584778,-0.12359047681093216,-0.04231000319123268,-0.03580021113157272,-0.31740477681159973,-0.020698923617601395,-0.10130187124013901,-0.1077226772904396,-0.07297774404287338,-0.03837559372186661,-0.3751177489757538,-0.04226580262184143,-0.14740785956382751,0.36100202798843384,0.0074999271892011166,0.020311303436756134,0.5001500248908997,0.06719403713941574,-0.016409968957304955,0.0021548389922827482,-0.0605316199362278,-0.06919293105602264,-0.015065453946590424,-0.014022000133991241,0.08520738780498505,0.16601309180259705,0.037118736654520035,0.16498099267482758,-0.19706377387046814,-0.11216060072183609,-0.12291987240314484,-0.04065479338169098,-0.021986786276102066,0.09935659170150757,0.07968059927225113,0.08766954392194748,-0.19277697801589966,-0.14744824171066284,0.19804662466049194,0.02516450174152851,0.15905381739139557,-0.14556436240673065,0.18092548847198486,0.14590220153331757,-0.08118089288473129,0.061296332627534866,0.07250698655843735,0.05357085540890694,0.07086318731307983,0.031929027289152145,-0.04919297993183136,-0.0684816986322403,-0.14374111592769623,0.1681298315525055,-0.011892561800777912,-0.02070317603647709,0.015107694081962109,-0.05672811344265938,-0.03592466935515404,0.007233693730086088
PC1 (300 faces),0.024621810764074326,-0.4565030336380005,-0.08980493247509003,0.3188069760799408,0.17445272207260132,-0.010518117807805538,-0.27426743507385254,-0.2593385875225067,0.14030860364437103,0.03958764299750328,0.1672161966562271,-0.001494158641435206,0.07040214538574219,0.2386321872472763,-0.11070489883422852,-0.011508271098136902,0.028899241238832474,-0.04863612726330757,-0.29142847657203674,-0.033707525581121445,-0.09877803176641464,-0.1068764328956604,0.04788362607359886,0.0018682857044041157,-0.08031325787305832,0.09524703770875931,-0.0026640223804861307,0.17365334928035736,-0.03175007551908493,0.012191600166261196,-0.048641521483659744,0.07617825269699097,-0.055634938180446625,-0.08070184290409088,0.04095354676246643,0.05171762779355049,-0.11251049488782883,-0.03779757395386696,0.028807805851101875,0.15996749699115753,0.1107615977525711,0.10106237977743149,0.07598976045846939,-0.0190116073936224,0.33594048023223877,0.03958069905638695,0.05368760973215103,0.10004426538944244,0.030129756778478622,0.07553452253341675,0.17220434546470642,-0.007031939458101988,0.17099253833293915,-0.21521683037281036,-0.014482084661722183,-0.10097197443246841,-0.5914056897163391,-0.07791338115930557,0.042724039405584335,-0.008575329557061195,0.02547556534409523,0.1089307963848114,0.12352415174245834,-0.021995682269334793,-0.05780521780252457,-0.19168567657470703,-0.09064115583896637,-0.22445589303970337,0.13981188833713531,0.03998390957713127,0.09123055636882782,-0.07520215213298798,0.06419318914413452,-0.09584636986255646,-0.013191381469368935,-0.02822897583246231,0.23575495183467865,0.23004159331321716,-0.04866883158683777,-0.03910096734762192,-0.15957923233509064,0.11464749276638031,-0.21897009015083313,-0.1401759535074234,0.007257887162268162,-0.12518692016601562,-0.06858605891466141,-0.12380681931972504,-0.18410763144493103,-0.06575926393270493,0.12526701390743256,0.07733512669801712,0.10375863313674927,-0.054863687604665756,0.028441034257411957,-0.01926892250776291,-0.028703665360808372,0.04248570278286934,-0.1347067505121231,0.016728729009628296
PC2 (300 faces),0.05628040432929993,0.3515278995037079,0.2269122153520584,-0.2667354643344879,-0.07351462543010712,-0.39734041690826416,0.05942120775580406,0.3324284553527832,0.07269445806741714,-0.05853569507598877,0.08317695558071136,-0.19495345652103424,0.22355028986930847,-0.29337748885154724,0.0286271795630455,0.0560101680457592,0.18547329306602478,-0.09290103614330292,0.22335673868656158,-0.14040811359882355,0.041680462658405304,-0.07141119241714478,0.039087776094675064,0.10776595026254654,-0.010991554707288742,0.126304030418396,0.08934810757637024,-0.08604603260755539,0.07503028959035873,-0.041481468826532364,-0.002268923679366708,-0.01375799160450697,-0.12481791526079178,0.008069711737334728,0.09481446444988251,-0.06878846138715744,0.050093576312065125,0.12050719559192657,0.005538120865821838,-0.009894665330648422,-0.05313962697982788,-0.1557508409023285,0.013271698728203773,-0.07590334862470627,-0.10907924175262451,0.007698198314756155,-0.05443254113197327,-0.06380171328783035,-0.029735449701547623,0.09286721050739288,-0.46797263622283936,-0.025342298671603203,-0.11147911846637726,0.48047715425491333,0.0030107826460152864,-0.08428508788347244,0.3448030948638916,0.0987931489944458,0.012318337336182594,-0.015319517813622952,0.0007139010704122484,-0.022800078615546227,0.04318179190158844,-0.04948083311319351,0.13034220039844513,0.10161248594522476,-0.06801118701696396,0.07494106888771057,-0.21304522454738617,-0.23867709934711456,-0.08790184557437897,-0.07322942465543747,0.015247751958668232,-0.004571879282593727,0.00466945581138134,0.05733800306916237,-0.12561683356761932,-0.06467992812395096,0.20463745296001434,0.02101457677781582,0.10426932573318481,-0.0905933529138565,0.07320328801870346,0.09662064164876938,-0.17746683955192566,-0.018974171951413155,0.0326230451464653,-0.006375366356223822,-0.03958217427134514,0.025788651779294014,0.0061701457016170025,-0.021407846361398697,-0.18624217808246613,0.16441668570041656,-0.028123589232563972,-0.09318330883979797,0.029895005747675896,-0.111139215528965,-0.14908696711063385,-0.033473290503025055
Threatening (300 faces),0.009718125686049461,0.5292884707450867,0.15139652788639069,-0.35511454939842224,-0.10715173929929733,-0.14873988926410675,0.14099006354808807,0.33264994621276855,-0.05440678820014,-0.07906724512577057,-0.04101294279098511,-0.10863594710826874,0.08081018924713135,-0.3368884325027466,0.13287250697612762,0.03540511056780815,0.07764357328414917,0.0257685799151659,0.26663464307785034,-0.04745267331600189,0.09161240607500076,0.0581560954451561,-0.038752585649490356,0.022568536922335625,0.06432650238275528,0.004469278734177351,0.016833869740366936,-0.13764439523220062,0.03383246064186096,-0.031062329187989235,-0.00965327862650156,-0.0791427344083786,0.01976102963089943,0.0733695700764656,0.04606012627482414,-0.0287021454423666,0.1048874482512474,0.046173904091119766,0.008143443614244461,-0.07741762697696686,-0.04927439242601395,-0.15451401472091675,0.00343734840862453,-0.0353546179831028,-0.2340337634086609,-0.03204899653792381,-0.04224047064781189,-0.05085345357656479,-0.05890096724033356,0.013097403571009636,-0.33409932255744934,0.00735806580632925,-0.1657915860414505,0.37634748220443726,0.007708523888140917,0.01731122098863125,0.5588959455490112,0.09465862065553665,-0.020275743678212166,-0.005525840446352959,0.005883964244276285,-0.07659287750720978,-0.06762494891881943,-0.019108710810542107,0.10451826453208923,0.1552274227142334,-0.000643960724119097,0.15224140882492065,-0.18105067312717438,-0.18653559684753418,-0.09953347593545914,0.04024820402264595,-0.03520026057958603,0.03867219761013985,-0.024919763207435608,0.013035479933023453,-0.1995517909526825,-0.1662510484457016,0.11857961863279343,0.053515929728746414,0.1394266039133072,-0.05429682508111,0.14733877778053284,0.12306792289018631,-0.11806188523769379,0.06732787936925888,0.055842380970716476,0.03759456053376198,0.09132783114910126,0.04634767770767212,-0.07366081327199936,-0.046048544347286224,-0.17092135548591614,0.10249236226081848,-0.04886149615049362,-0.05378204956650734,0.04660565033555031,-0.10596944391727448,-0.020881865173578262,-0.04366523399949074
Trustworthiness (300 faces),0.02636674791574478,-0.2843116819858551,-0.15963895618915558,0.3739416003227234,0.19588728249073029,0.0642147958278656,-0.3027680814266205,-0.22033275663852692,0.09118033200502396,-0.051371004432439804,0.18058174848556519,-0.09814628958702087,0.05057371407747269,0.12372899055480957,-0.1078331470489502,-0.021767184138298035,0.039628345519304276,-0.07873445749282837,-0.32015401124954224,0.002317141043022275,-0.056444279849529266,-0.06826464086771011,0.013709683902561665,-0.02290804497897625,-0.1331208199262619,0.16617321968078613,0.005034410860389471,0.16169346868991852,-0.03240029141306877,0.011821401305496693,-0.08491775393486023,0.09163281321525574,-0.060311347246170044,-0.046043120324611664,0.06771253794431686,0.044715818017721176,-0.11268076300621033,-0.06800904124975204,0.0968288779258728,0.1658063679933548,0.12499402463436127,0.04652637615799904,0.042577702552080154,-0.05479638651013374,0.367506206035614,0.03125028684735298,0.01582152023911476,0.15471869707107544,0.020854566246271133,0.17421431839466095,0.1109207421541214,0.011514557525515556,0.14342956244945526,-0.1762041300535202,-0.02361762709915638,-0.10239284485578537,-0.4728015065193176,-0.07799424231052399,0.008610452525317669,-0.020191023126244545,0.060211122035980225,0.0959475040435791,0.0955386832356453,-0.06998337805271149,-0.016287464648485184,-0.22426073253154755,-0.15930905938148499,-0.23232178390026093,0.14231500029563904,-0.08579576015472412,0.07217840105295181,0.0031007176730781794,0.07878139615058899,-0.10265752673149109,-0.042813148349523544,-0.0639938935637474,0.22714312374591827,0.18975302577018738,-0.13332878053188324,-0.0027852917555719614,-0.20741188526153564,0.24835112690925598,-0.25260135531425476,-0.08818839490413666,0.013746926560997963,-0.1219763234257698,-0.11836405843496323,-0.143901064991951,-0.19786886870861053,-0.06409818679094315,0.1505914330482483,0.11458324640989304,0.0655331164598465,-0.07670813053846359,0.02238738164305687,-0.06177237257361412,-0.06219494342803955,0.0470200814306736,-0.22597993910312653,0.018966540694236755
